,UserId,VenueId,TimeZone,Latitude,Longitude,Category,City,CountryCode,Time,Date,Local_Time,L1_Category,RegionId,R_Latitude,R_Longitude,#checked_region,active_regionId_1,active_regionId_2,time_sort,Local_Time_True
11962,27794,449e9fb9f964a520c0341fe3,-420,33.435624,-112.003066,Airport,Phoenix,US,1:55:30,2012806,2012/8/6 1:55,Travel & Transport,6,33.41852281040892,-111.98156154646841,2,6,-1,2012-08-06 01:55:00,2012-08-05 18:55:00
32096,202121,501cf5c4e4b0944fadc25a2d,-420,33.562924,-112.148983,Home (private),Phoenix,US,1:59:59,2012806,2012/8/6 1:59,Residence,2,33.5951913539823,-112.15487550884956,4,2,-1,2012-08-06 01:59:00,2012-08-05 18:59:00
26480,123796,4f05391c77c8f87cd13e97b2,-420,33.384063,-112.13706,Home (private),Phoenix,US,2:13:11,2012806,2012/8/6 2:13,Residence,7,33.447427633663374,-112.1794503861386,7,6,-1,2012-08-06 02:13:00,2012-08-05 19:13:00
17493,54867,4a6faf31f964a520d1d61fe3,-420,33.448631,-112.079365,Music Venue,Phoenix,US,2:17:30,2012806,2012/8/6 2:17,Arts & Entertainment,3,33.459221058139526,-112.07305906104652,7,4,-1,2012-08-06 02:17:00,2012-08-05 19:17:00
15410,46608,4a5fcb9cf964a5203cc01fe3,-420,33.512667,-112.074079,Wine Bar,Phoenix,US,2:24:02,2012806,2012/8/6 2:24,Nightlife Spot,4,33.52096371989529,-112.0698587486911,2,0,-1,2012-08-06 02:24:00,2012-08-05 19:24:00
9586,21155,4b3fed0ef964a52043b225e3,-420,33.508874,-112.083721,Gay Bar,Phoenix,US,2:55:06,2012806,2012/8/6 2:55,Nightlife Spot,4,33.52096371989529,-112.0698587486911,6,2,-1,2012-08-06 02:55:00,2012-08-05 19:55:00
2066,647,4e7f9d419a52a0fcc38a3a26,-420,33.378158,-111.968274,Road,Phoenix,US,3:16:03,2012806,2012/8/6 3:16,Travel & Transport,6,33.41852281040892,-111.98156154646841,2,6,-1,2012-08-06 03:16:00,2012-08-05 20:16:00
8639,18625,4e8709a19a52c2741de8f0ab,-420,33.541088,-112.208596,Home (private),Phoenix,US,3:21:52,2012806,2012/8/6 3:21,Residence,0,33.5040619112426,-112.25862841420118,7,0,-1,2012-08-06 03:21:00,2012-08-05 20:21:00
28066,144347,4b3fed0ef964a52043b225e3,-420,33.508874,-112.083721,Gay Bar,Phoenix,US,3:27:07,2012806,2012/8/6 3:27,Nightlife Spot,4,33.52096371989529,-112.0698587486911,4,2,-1,2012-08-06 03:27:00,2012-08-05 20:27:00
21006,74252,4cb90661c7228cfaeb260dce,-420,33.480114,-112.021284,Grocery Store,Phoenix,US,3:32:29,2012806,2012/8/6 3:32,Shop & Service,1,33.4931607434555,-112.00071044502614,4,1,-1,2012-08-06 03:32:00,2012-08-05 20:32:00
3862,5266,4abf8218f964a520ef9020e3,-420,33.523467,-112.047133,Coffee Shop,Phoenix,US,4:24:16,2012806,2012/8/6 4:24,Drink,4,33.52096371989529,-112.0698587486911,6,4,-1,2012-08-06 04:24:00,2012-08-05 21:24:00
20433,72367,4df969e2d22d964c6b9a1f38,-420,33.456845,-111.967215,Residential Building (Apartment / Condo),Phoenix,US,4:27:33,2012806,2012/8/6 4:27,Residence,6,33.41852281040892,-111.98156154646841,5,6,-1,2012-08-06 04:27:00,2012-08-05 21:27:00
957,168,4c2e27dc260bc9289b341bd3,-420,33.501622999999995,-112.074397,Residential Building (Apartment / Condo),Phoenix,US,4:28:37,2012806,2012/8/6 4:28,Residence,4,33.52096371989529,-112.0698587486911,6,4,-1,2012-08-06 04:28:00,2012-08-05 21:28:00
22633,90563,4a358186f964a520139d1fe3,-420,33.637685999999995,-112.18734,Sports Bar,Phoenix,US,4:31:32,2012806,2012/8/6 4:31,Nightlife Spot,2,33.5951913539823,-112.15487550884956,7,5,-1,2012-08-06 04:31:00,2012-08-05 21:31:00
32000,199757,472f0ea0f964a520134c1fe3,-420,33.521109,-112.094372,Movie Theater,Phoenix,US,4:57:34,2012806,2012/8/6 4:57,Arts & Entertainment,4,33.52096371989529,-112.0698587486911,6,2,-1,2012-08-06 04:57:00,2012-08-05 21:57:00
26203,122239,4abf8218f964a520ef9020e3,-420,33.523467,-112.047133,Coffee Shop,Phoenix,US,5:03:56,2012806,2012/8/6 5:03,Drink,4,33.52096371989529,-112.0698587486911,5,4,-1,2012-08-06 05:03:00,2012-08-05 22:03:00
8386,18482,4a7fa1f6f964a5206af41fe3,-420,33.494507,-111.995038,Lounge,Phoenix,US,5:14:56,2012806,2012/8/6 5:14,Nightlife Spot,1,33.4931607434555,-112.00071044502614,6,1,0,2012-08-06 05:14:00,2012-08-05 22:14:00
8387,18482,4bd4ee2a6798ef3b3cb8628d,-420,33.483138000000004,-112.005905,Home (private),Phoenix,US,5:31:20,2012806,2012/8/6 5:31,Residence,1,33.4931607434555,-112.00071044502614,6,1,0,2012-08-06 05:31:00,2012-08-05 22:31:00
3088,3975,4b9c6da5f964a520f56736e3,-420,33.596656,-112.168273,Fast Food Restaurant,Phoenix,US,5:57:26,2012806,2012/8/6 5:57,Food,2,33.5951913539823,-112.15487550884956,6,2,-1,2012-08-06 05:57:00,2012-08-05 22:57:00
32097,202121,501cf5c4e4b0944fadc25a2d,-420,33.562924,-112.148983,Home (private),Phoenix,US,6:06:48,2012806,2012/8/6 6:06,Residence,2,33.5951913539823,-112.15487550884956,4,2,-1,2012-08-06 06:06:00,2012-08-05 23:06:00
24432,101750,449e9fb9f964a520c0341fe3,-420,33.435624,-112.003066,Airport,Phoenix,US,6:27:29,2012806,2012/8/6 6:27,Travel & Transport,6,33.41852281040892,-111.98156154646841,2,6,-1,2012-08-06 06:27:00,2012-08-05 23:27:00
16469,48796,4f15b6b8e4b045626b65d111,-420,33.515246999999995,-112.190552,Other Great Outdoors,Phoenix,US,6:29:17,2012806,2012/8/6 6:29,Outdoors & Recreation,7,33.447427633663374,-112.1794503861386,8,3,7,2012-08-06 06:29:00,2012-08-05 23:29:00
16470,48796,4e9105f0d3e3187fc3280877,-420,33.513635,-112.184751,Home (private),Phoenix,US,6:30:10,2012806,2012/8/6 6:30,Residence,7,33.447427633663374,-112.1794503861386,8,3,7,2012-08-06 06:30:00,2012-08-05 23:30:00
958,168,4f0bffb4e4b0baf8306c49d7,-420,33.501437,-112.07413,Field,Phoenix,US,7:02:44,2012806,2012/8/6 7:02,Outdoors & Recreation,4,33.52096371989529,-112.0698587486911,6,4,-1,2012-08-06 07:02:00,2012-08-06 00:02:00
9587,21155,4f55b7e1e4b0a93011031d18,-420,33.605484000000004,-112.148983,Home (private),Phoenix,US,7:49:27,2012806,2012/8/6 7:49,Residence,2,33.5951913539823,-112.15487550884956,6,2,-1,2012-08-06 07:49:00,2012-08-06 00:49:00
31019,181196,4b3fed0ef964a52043b225e3,-420,33.508874,-112.083721,Gay Bar,Phoenix,US,8:26:48,2012806,2012/8/6 8:26,Nightlife Spot,4,33.52096371989529,-112.0698587486911,4,4,-1,2012-08-06 08:26:00,2012-08-06 01:26:00
13458,35443,449e9fb9f964a520c0341fe3,-420,33.435624,-112.003066,Airport,Phoenix,US,9:12:24,2012806,2012/8/6 9:12,Travel & Transport,6,33.41852281040892,-111.98156154646841,6,8,-1,2012-08-06 09:12:00,2012-08-06 02:12:00
3089,3975,4fc33f12e4b021b6e07c2134,-420,33.59037,-112.172828,Home (private),Phoenix,US,9:51:02,2012806,2012/8/6 9:51,Residence,2,33.5951913539823,-112.15487550884956,6,2,-1,2012-08-06 09:51:00,2012-08-06 02:51:00
13200,32996,4b434117f964a5208edd25e3,-420,33.636953000000005,-112.071147,Gym / Fitness Center,Phoenix,US,11:22:06,2012806,2012/8/6 11:22,Outdoors & Recreation,8,33.64824537209302,-112.09229006976744,9,0,-1,2012-08-06 11:22:00,2012-08-06 04:22:00
17641,54936,4c0e91e975f99c748379ecc4,-420,33.446609,-112.006886,Office,Phoenix,US,11:59:46,2012806,2012/8/6 11:59,Professional & Other Places,6,33.41852281040892,-111.98156154646841,2,6,-1,2012-08-06 11:59:00,2012-08-06 04:59:00
19440,65537,4c471b9589a6c9b6bc169988,-420,33.435435,-112.00877,Airport Terminal,Phoenix,US,12:11:47,2012806,2012/8/6 12:11,Travel & Transport,6,33.41852281040892,-111.98156154646841,3,3,-1,2012-08-06 12:11:00,2012-08-06 05:11:00
33515,224642,4ecffa130aafd1868e68730a,-420,33.655858,-112.063312,Gym,Phoenix,US,13:26:46,2012806,2012/8/6 13:26,Outdoors & Recreation,8,33.64824537209302,-112.09229006976744,1,8,-1,2012-08-06 13:26:00,2012-08-06 06:26:00
14165,37945,4bd5f1b6637ba5930156f770,-420,33.452502,-111.989461,Medical Center,Phoenix,US,13:56:54,2012806,2012/8/6 13:56,Professional & Other Places,6,33.41852281040892,-111.98156154646841,5,3,6,2012-08-06 13:56:00,2012-08-06 06:56:00
7230,14399,4b110ff3f964a520d47723e3,-420,33.508708,-112.273333,Convenience Store,Phoenix,US,13:57:22,2012806,2012/8/6 13:57,Shop & Service,0,33.5040619112426,-112.25862841420118,7,0,-1,2012-08-06 13:57:00,2012-08-06 06:57:00
3623,4834,4f04cb4e8b81bb1b01fe62c1,-420,33.567573,-112.13428600000002,General Travel,Phoenix,US,13:58:21,2012806,2012/8/6 13:58,Travel & Transport,2,33.5951913539823,-112.15487550884956,8,2,4,2012-08-06 13:58:00,2012-08-06 06:58:00
3624,4834,4bd1ad049854d13a1deff94d,-420,33.540806,-112.035426,Elementary School,Phoenix,US,14:17:29,2012806,2012/8/6 14:17,Professional & Other Places,4,33.52096371989529,-112.0698587486911,8,2,4,2012-08-06 14:17:00,2012-08-06 07:17:00
29712,164745,4cafcb441463a143f0b897a9,-420,33.451413,-112.037114,Strip Club,Phoenix,US,9:00:54,2012809,2012/8/9 9:00,Nightlife Spot,3,33.459221058139526,-112.07305906104652,4,1,6,2012-08-09 09:00:00,2012-08-09 02:00:00
29710,164745,4f530cede4b006151550fd41,-420,33.421627,-112.02598799999998,Factory,Phoenix,US,10:09:34,2012809,2012/8/9 10:09,Professional & Other Places,6,33.41852281040892,-111.98156154646841,4,1,6,2012-08-09 10:09:00,2012-08-09 03:09:00
29362,157946,4bcca312b6c49c74da199491,-420,33.477219,-112.073885,Office,Phoenix,US,10:55:43,2012809,2012/8/9 10:55,Professional & Other Places,3,33.459221058139526,-112.07305906104652,5,4,-1,2012-08-09 10:55:00,2012-08-09 03:55:00
1755,440,4c85b06347cc224bce9ba39f,-420,33.448251,-112.07376200000002,City,Phoenix,US,11:59:20,2012809,2012/8/9 11:59,Outdoors & Recreation,3,33.459221058139526,-112.07305906104652,6,2,-1,2012-08-09 11:59:00,2012-08-09 04:59:00
1756,440,4e8a197df5b922a5f6ac8f8e,-420,33.48014000000001,-112.264246,Road,Phoenix,US,12:06:11,2012809,2012/8/9 12:06,Travel & Transport,0,33.5040619112426,-112.25862841420118,6,2,-1,2012-08-09 12:06:00,2012-08-09 05:06:00
1757,440,4ea5c084dab47252715093e5,-420,33.46204,-112.073786,Bridge,Phoenix,US,12:17:32,2012809,2012/8/9 12:17,Outdoors & Recreation,3,33.459221058139526,-112.07305906104652,6,2,-1,2012-08-09 12:17:00,2012-08-09 05:17:00
1758,440,4c85b06347cc224bce9ba39f,-420,33.448251,-112.07376200000002,City,Phoenix,US,12:17:02,2012809,2012/8/9 12:17,Outdoors & Recreation,3,33.459221058139526,-112.07305906104652,6,2,-1,2012-08-09 12:17:00,2012-08-09 05:17:00
1759,440,449e9fb9f964a520c0341fe3,-420,33.435624,-112.003066,Airport,Phoenix,US,12:24:18,2012809,2012/8/9 12:24,Travel & Transport,6,33.41852281040892,-111.98156154646841,6,2,-1,2012-08-09 12:24:00,2012-08-09 05:24:00
7231,14399,4b8aab62f964a520bb7832e3,-420,33.554682,-112.255322,Gym / Fitness Center,Phoenix,US,12:24:11,2012809,2012/8/9 12:24,Outdoors & Recreation,0,33.5040619112426,-112.25862841420118,7,0,-1,2012-08-09 12:24:00,2012-08-09 05:24:00
1760,440,4bc08e9a74a9a5938b2dd0f6,-420,33.43547,-111.997032,Airport Terminal,Phoenix,US,12:26:15,2012809,2012/8/9 12:26,Travel & Transport,6,33.41852281040892,-111.98156154646841,6,2,-1,2012-08-09 12:26:00,2012-08-09 05:26:00
33516,224642,4ecffa130aafd1868e68730a,-420,33.655858,-112.063312,Gym,Phoenix,US,13:16:24,2012809,2012/8/9 13:16,Outdoors & Recreation,8,33.64824537209302,-112.09229006976744,1,8,-1,2012-08-09 13:16:00,2012-08-09 06:16:00
21768,85090,4d8aa0a999c2a1cd6e7795d7,-420,33.473608,-111.985628,Gas Station / Garage,Phoenix,US,13:17:38,2012809,2012/8/9 13:17,Shop & Service,1,33.4931607434555,-112.00071044502614,6,3,-1,2012-08-09 13:17:00,2012-08-09 06:17:00
21769,85090,4bda48eec79cc9286c697ee9,-420,33.447897,-112.073556,Gym,Phoenix,US,13:44:23,2012809,2012/8/9 13:44,Outdoors & Recreation,3,33.459221058139526,-112.07305906104652,6,3,-1,2012-08-09 13:44:00,2012-08-09 06:44:00
32717,209800,4bc08e9a74a9a5938b2dd0f6,-420,33.43547,-111.997032,Airport Terminal,Phoenix,US,13:45:50,2012809,2012/8/9 13:45,Travel & Transport,6,33.41852281040892,-111.98156154646841,4,2,-1,2012-08-09 13:45:00,2012-08-09 06:45:00
17642,54936,4c0e91e975f99c748379ecc4,-420,33.446609,-112.006886,Office,Phoenix,US,13:47:50,2012809,2012/8/9 13:47,Professional & Other Places,6,33.41852281040892,-111.98156154646841,2,6,-1,2012-08-09 13:47:00,2012-08-09 06:47:00
30889,177535,4abfdcbaf964a520a99220e3,-420,33.506153000000005,-112.047058,Convenience Store,Phoenix,US,13:47:20,2012809,2012/8/9 13:47,Shop & Service,4,33.52096371989529,-112.0698587486911,4,4,-1,2012-08-09 13:47:00,2012-08-09 06:47:00
16332,48765,4c0c0d44009a0f47710fecbf,-420,33.434987,-111.996775,Airport Terminal,Phoenix,US,13:47:42,2012809,2012/8/9 13:47,Travel & Transport,6,33.41852281040892,-111.98156154646841,5,4,-1,2012-08-09 13:47:00,2012-08-09 06:47:00
16333,48765,4b9d45e9f964a5200a9f36e3,-420,33.435775,-111.997504,Coffee Shop,Phoenix,US,14:03:50,2012809,2012/8/9 14:03,Drink,6,33.41852281040892,-111.98156154646841,5,4,-1,2012-08-09 14:03:00,2012-08-09 07:03:00
5741,11800,4fa74b2be4b0d607ba6d16a6,-420,33.491122,-112.077445,Home (private),Phoenix,US,14:14:47,2012809,2012/8/9 14:14,Residence,4,33.52096371989529,-112.0698587486911,8,4,-1,2012-08-09 14:14:00,2012-08-09 07:14:00
13923,37691,4de4eca37d8b2547eb3dab1d,-420,33.530333,-112.058195,School,Phoenix,US,14:15:24,2012809,2012/8/9 14:15,Professional & Other Places,4,33.52096371989529,-112.0698587486911,7,4,-1,2012-08-09 14:15:00,2012-08-09 07:15:00
10313,23131,4b5ccc58f964a520904429e3,-420,33.42701,-112.222518,Coworking Space,Phoenix,US,14:28:10,2012809,2012/8/9 14:28,Professional & Other Places,7,33.447427633663374,-112.1794503861386,6,7,-1,2012-08-09 14:28:00,2012-08-09 07:28:00
19389,64925,4e67ffea7d8b084ac794311f,-420,33.455002,-112.261242,Professional & Other Places,Phoenix,US,14:42:07,2012809,2012/8/9 14:42,Professional & Other Places,0,33.5040619112426,-112.25862841420118,7,0,-1,2012-08-09 14:42:00,2012-08-09 07:42:00
13201,32996,4b573166f964a5205e2a28e3,-420,33.481308,-112.223121,Gym / Fitness Center,Phoenix,US,14:47:09,2012809,2012/8/9 14:47,Outdoors & Recreation,0,33.5040619112426,-112.25862841420118,9,0,-1,2012-08-09 14:47:00,2012-08-09 07:47:00
16334,48765,4c5c85266ebe2d7f7e52d02e,-420,33.434056,-111.994629,Airport Terminal,Phoenix,US,14:50:49,2012809,2012/8/9 14:50,Travel & Transport,6,33.41852281040892,-111.98156154646841,5,4,-1,2012-08-09 14:50:00,2012-08-09 07:50:00
8640,18625,4aec5a3ff964a52043c621e3,-420,33.583309,-111.976478,Coffee Shop,Phoenix,US,14:52:34,2012809,2012/8/9 14:52,Drink,5,33.60813345192308,-111.99399652884615,7,0,-1,2012-08-09 14:52:00,2012-08-09 07:52:00
29049,156710,4f747f01e4b0250b7157a3e8,-420,33.442362,-112.095368,Building,Phoenix,US,15:03:51,2012809,2012/8/9 15:03,Professional & Other Places,3,33.459221058139526,-112.07305906104652,7,3,-1,2012-08-09 15:03:00,2012-08-09 08:03:00
29831,166707,4cfd1d29c6cca35d0b2a9532,-420,33.410984,-112.013063,Coworking Space,Phoenix,US,15:07:01,2012809,2012/8/9 15:07,Professional & Other Places,6,33.41852281040892,-111.98156154646841,2,6,-1,2012-08-09 15:07:00,2012-08-09 08:07:00
16471,48796,4f3aa637e4b0039c25a47240,-420,33.446019,-112.075876,Courthouse,Phoenix,US,15:09:02,2012809,2012/8/9 15:09,Professional & Other Places,3,33.459221058139526,-112.07305906104652,8,3,7,2012-08-09 15:09:00,2012-08-09 08:09:00
15835,47549,4b717a43f964a520bb482de3,-420,33.452653999999995,-112.071294,Office,Phoenix,US,15:15:09,2012809,2012/8/9 15:15,Professional & Other Places,3,33.459221058139526,-112.07305906104652,7,3,-1,2012-08-09 15:15:00,2012-08-09 08:15:00
14166,37945,4bd5f1b6637ba5930156f770,-420,33.452502,-111.989461,Medical Center,Phoenix,US,15:31:26,2012809,2012/8/9 15:31,Professional & Other Places,6,33.41852281040892,-111.98156154646841,5,3,6,2012-08-09 15:31:00,2012-08-09 08:31:00
33942,231504,4b2c0835f964a52008c024e3,-420,33.458808000000005,-112.077402,Coffee Shop,Phoenix,US,15:32:47,2012809,2012/8/9 15:32,Drink,3,33.459221058139526,-112.07305906104652,4,3,-1,2012-08-09 15:32:00,2012-08-09 08:32:00
29952,167770,4ba3ba2af964a520e35838e3,-420,33.566076,-112.112687,College Academic Building,Phoenix,US,15:41:36,2012809,2012/8/9 15:41,College & University,2,33.5951913539823,-112.15487550884956,3,0,-1,2012-08-09 15:41:00,2012-08-09 08:41:00
22386,88720,4bdcc6e43904a59396bc4f9e,-420,33.570793,-112.08973799999998,Dog Run,Phoenix,US,16:10:32,2012809,2012/8/9 16:10,Outdoors & Recreation,4,33.52096371989529,-112.0698587486911,5,4,-1,2012-08-09 16:10:00,2012-08-09 09:10:00
31273,186128,4d7d4425d1c28eec5ac71a74,-420,33.624393,-112.030699,Jewelry Store,Phoenix,US,16:41:11,2012809,2012/8/9 16:41,Shop & Service,5,33.60813345192308,-111.99399652884615,2,5,-1,2012-08-09 16:41:00,2012-08-09 09:41:00
33517,224642,4caf54189cba9521362f92d9,-420,33.655856,-112.062224,Tanning Salon,Phoenix,US,16:50:35,2012809,2012/8/9 16:50,Shop & Service,8,33.64824537209302,-112.09229006976744,1,8,-1,2012-08-09 16:50:00,2012-08-09 09:50:00
21153,76615,4e823cc1d3e3312da3a21440,-420,33.424514,-111.968793,Office,Phoenix,US,17:25:58,2012809,2012/8/9 17:25,Professional & Other Places,6,33.41852281040892,-111.98156154646841,4,6,-1,2012-08-09 17:25:00,2012-08-09 10:25:00
21449,81464,4a66768cf964a52097c81fe3,-420,33.45291,-112.07553,Gym / Fitness Center,Phoenix,US,17:26:38,2012809,2012/8/9 17:26,Outdoors & Recreation,3,33.459221058139526,-112.07305906104652,6,3,-1,2012-08-09 17:26:00,2012-08-09 10:26:00
33229,221576,4b2430e5f964a5205a6324e3,-420,33.508511,-112.027601,Multiplex,Phoenix,US,17:33:04,2012809,2012/8/9 17:33,Arts & Entertainment,1,33.4931607434555,-112.00071044502614,4,6,-1,2012-08-09 17:33:00,2012-08-09 10:33:00
32528,206607,4b8306d0f964a52050f330e3,-420,33.480807,-111.996549,Post Office,Phoenix,US,17:40:17,2012809,2012/8/9 17:40,Professional & Other Places,1,33.4931607434555,-112.00071044502614,4,1,-1,2012-08-09 17:40:00,2012-08-09 10:40:00
32529,206607,4ed4007a7ee5be844f55f46c,-420,33.508724,-112.04144,Salad Place,Phoenix,US,18:15:30,2012809,2012/8/9 18:15,Food,4,33.52096371989529,-112.0698587486911,4,1,-1,2012-08-09 18:15:00,2012-08-09 11:15:00
30664,175286,4f42c785e4b0b1d1a1afa360,-420,33.425664000000005,-111.957009,Residential Building (Apartment / Condo),Phoenix,US,18:17:53,2012809,2012/8/9 18:17,Residence,6,33.41852281040892,-111.98156154646841,3,1,-1,2012-08-09 18:17:00,2012-08-09 11:17:00
31020,181196,4ccf5f30f6378cfa1c4caed6,-420,33.510314,-112.046524,Sandwich Place,Phoenix,US,18:21:07,2012809,2012/8/9 18:21,Food,4,33.52096371989529,-112.0698587486911,4,4,-1,2012-08-09 18:21:00,2012-08-09 11:21:00
4187,5303,4c00e365147bd13a15a42a4d,-420,33.55375,-112.100223,Drugstore / Pharmacy,Phoenix,US,18:32:37,2012809,2012/8/9 18:32,Shop & Service,4,33.52096371989529,-112.0698587486911,7,4,-1,2012-08-09 18:32:00,2012-08-09 11:32:00
30665,175286,4f32b674e4b09fde5f5ef762,-420,33.484416,-111.999294,Residential Building (Apartment / Condo),Phoenix,US,18:43:16,2012809,2012/8/9 18:43,Residence,1,33.4931607434555,-112.00071044502614,3,1,-1,2012-08-09 18:43:00,2012-08-09 11:43:00
5742,11800,4edd5b7c0aaf49e02d1c3a19,-420,33.448111,-112.074234,Mexican Restaurant,Phoenix,US,18:57:20,2012809,2012/8/9 18:57,Food,3,33.459221058139526,-112.07305906104652,8,4,-1,2012-08-09 18:57:00,2012-08-09 11:57:00
28811,154481,4ab2de74f964a520bd6c20e3,-420,33.42129,-111.951594,Ethiopian Restaurant,Phoenix,US,19:08:43,2012809,2012/8/9 19:08,Food,6,33.41852281040892,-111.98156154646841,4,1,-1,2012-08-09 19:08:00,2012-08-09 12:08:00
26373,123626,4a66768cf964a52097c81fe3,-420,33.45291,-112.07553,Gym / Fitness Center,Phoenix,US,19:09:12,2012809,2012/8/9 19:09,Outdoors & Recreation,3,33.459221058139526,-112.07305906104652,3,3,-1,2012-08-09 19:09:00,2012-08-09 12:09:00
3863,5266,4a6b279df964a52010ce1fe3,-420,33.508712,-112.045815,Coffee Shop,Phoenix,US,19:24:02,2012809,2012/8/9 19:24,Drink,4,33.52096371989529,-112.0698587486911,6,4,-1,2012-08-09 19:24:00,2012-08-09 12:24:00
13202,32996,449e9fb9f964a520c0341fe3,-420,33.435624,-112.003066,Airport,Phoenix,US,19:32:36,2012809,2012/8/9 19:32,Travel & Transport,6,33.41852281040892,-111.98156154646841,9,0,-1,2012-08-09 19:32:00,2012-08-09 12:32:00
9705,21804,449e9fb9f964a520c0341fe3,-420,33.435624,-112.003066,Airport,Phoenix,US,19:32:53,2012809,2012/8/9 19:32,Travel & Transport,6,33.41852281040892,-111.98156154646841,6,0,-1,2012-08-09 19:32:00,2012-08-09 12:32:00
4188,5303,4aa54800f964a520d64720e3,-420,33.554575,-112.101021,Grocery Store,Phoenix,US,19:35:50,2012809,2012/8/9 19:35,Shop & Service,4,33.52096371989529,-112.0698587486911,7,4,-1,2012-08-09 19:35:00,2012-08-09 12:35:00
21770,85090,4b6778f1f964a5200c512be3,-420,33.639834,-112.068174,Bakery,Phoenix,US,19:40:59,2012809,2012/8/9 19:40,Food,8,33.64824537209302,-112.09229006976744,6,3,-1,2012-08-09 19:40:00,2012-08-09 12:40:00
4189,5303,4a9586d9f964a520832320e3,-420,33.554056,-112.101059,Bookstore,Phoenix,US,19:41:15,2012809,2012/8/9 19:41,Shop & Service,4,33.52096371989529,-112.0698587486911,7,4,-1,2012-08-09 19:41:00,2012-08-09 12:41:00
959,168,4c2e27dc260bc9289b341bd3,-420,33.501622999999995,-112.074397,Residential Building (Apartment / Condo),Phoenix,US,19:51:10,2012809,2012/8/9 19:51,Residence,4,33.52096371989529,-112.0698587486911,6,4,-1,2012-08-09 19:51:00,2012-08-09 12:51:00
4190,5303,4d1f5638e56f6ea8ad936c1d,-420,33.53992,-112.101291,Home (private),Phoenix,US,19:56:42,2012809,2012/8/9 19:56,Residence,4,33.52096371989529,-112.0698587486911,7,4,-1,2012-08-09 19:56:00,2012-08-09 12:56:00
28812,154481,4ab2de74f964a520bd6c20e3,-420,33.42129,-111.951594,Ethiopian Restaurant,Phoenix,US,20:00:15,2012809,2012/8/9 20:00,Food,6,33.41852281040892,-111.98156154646841,4,1,-1,2012-08-09 20:00:00,2012-08-09 13:00:00
9706,21804,4a46cfb5f964a52085a91fe3,-420,33.465902,-112.28022,Wings Joint,Phoenix,US,20:07:16,2012809,2012/8/9 20:07,Food,0,33.5040619112426,-112.25862841420118,6,0,-1,2012-08-09 20:07:00,2012-08-09 13:07:00
960,168,4e7fa10fb8f76e28c2deef16,-420,33.503444,-112.073675,City,Phoenix,US,20:35:58,2012809,2012/8/9 20:35,Outdoors & Recreation,4,33.52096371989529,-112.0698587486911,6,4,-1,2012-08-09 20:35:00,2012-08-09 13:35:00
3864,5266,4a74e9daf964a520fedf1fe3,-420,33.494359,-112.06985,Gas Station / Garage,Phoenix,US,20:45:07,2012809,2012/8/9 20:45,Shop & Service,4,33.52096371989529,-112.0698587486911,6,4,-1,2012-08-09 20:45:00,2012-08-09 13:45:00
6866,13301,4f7baef5e4b04f0337d694f7,-420,33.449642,-112.082303,Automotive Shop,Phoenix,US,21:46:41,2012809,2012/8/9 21:46,Shop & Service,3,33.459221058139526,-112.07305906104652,5,3,4,2012-08-09 21:46:00,2012-08-09 14:46:00
